episode,turn,player_id,is_agent,action,reward,invalid_action,action_mask_entropy,cash,net_worth,num_assets,properties,railways,utilities,houses,hotels,mortgaged_assets,position,in_jail,jail_turns,full_sets,trades_made,auctions_won,winner,agent_won,episode_length
1,47,Player2,0,heuristic,0.0,0,1.3862943649291992,74,1209,13,13,1,2,5,0,0,37,0,0,5,0,0,,0,
1,48,Player1,1,0,1.0,0,1.3862943649291992,691,1101,4,4,2,0,0,0,0,35,0,0,0,0,0,,0,
1,48,Player2,0,heuristic,0.0,0,1.3862943649291992,74,1209,13,13,1,2,5,0,0,39,0,0,5,0,0,,0,
1,49,Player1,1,4,-1.0,1,1.3862943649291992,691,1101,4,4,2,0,0,0,0,39,0,0,0,0,0,,0,
1,49,Player2,0,heuristic,0.0,0,1.3862943649291992,74,1309,13,13,1,2,7,1,0,3,0,0,5,0,0,,0,
1,50,Player1,1,7,-1.0,0,0.6931471824645996,891,1301,4,4,2,0,0,0,0,0,0,0,0,0,0,,0,
1,50,Player2,0,heuristic,0.0,0,0.6931471824645996,74,1309,13,13,1,2,7,1,0,5,0,0,5,0,0,,0,
1,51,Player1,1,9,-1.0,1,0.6931471824645996,871,1281,4,4,2,0,0,0,0,5,0,0,0,0,0,,0,
1,51,Player2,0,heuristic,0.0,0,0.6931471824645996,94,1329,13,13,1,2,7,1,0,9,0,0,5,0,0,,0,
1,52,Player1,1,1,0.0,0,0.6931471824645996,291,701,4,4,2,0,0,0,0,6,0,0,0,0,0,,0,
1,52,Player2,0,heuristic,0.0,0,0.6931471824645996,674,1909,13,13,1,2,7,1,0,10,0,0,5,0,0,,0,
1,53,Player1,1,8,-1.0,1,0.6931471824645996,277,687,4,4,2,0,0,0,0,11,0,0,0,0,0,,0,
1,53,Player2,0,heuristic,0.0,0,0.6931471824645996,288,1723,14,14,2,2,10,1,0,15,0,0,5,0,0,,0,
1,54,Player1,1,3,-1.0,1,1.3862943649291992,277,687,4,4,2,0,0,0,0,16,0,0,0,0,0,,0,
1,54,Player2,0,heuristic,0.0,0,1.3862943649291992,88,1623,14,14,2,2,13,1,0,20,0,0,5,0,0,,0,
1,55,Player1,1,4,-1.0,1,1.3862943649291992,277,687,4,4,2,0,0,0,0,21,0,0,0,0,0,,0,
1,55,Player2,0,heuristic,0.0,0,1.3862943649291992,88,1623,14,14,2,2,13,1,0,21,0,0,5,0,0,,0,
1,56,Player1,1,5,-1.0,1,0.6931471824645996,253,663,4,4,2,0,0,0,0,24,0,0,0,0,0,,0,
1,56,Player2,0,heuristic,0.0,0,0.6931471824645996,112,1647,14,14,2,2,13,1,0,24,0,0,5,0,0,,0,
1,57,Player1,1,10,-1.0,1,0.6931471824645996,227,637,4,4,2,0,0,0,0,26,0,0,0,0,0,,0,
1,57,Player2,0,heuristic,0.0,0,0.6931471824645996,88,1648,14,14,2,2,13,1,0,26,0,0,5,0,0,,0,
1,58,Player1,1,2,-1.0,1,1.3862943649291992,227,637,4,4,2,0,0,0,0,10,1,0,0,0,0,,0,
1,58,Player2,0,heuristic,0.0,0,1.3862943649291992,88,1648,14,14,2,2,13,1,0,30,0,0,5,0,0,,0,
1,59,Player1,1,1,0.0,0,1.3862943649291992,227,637,4,4,2,0,0,0,0,12,1,0,0,0,0,,0,
1,59,Player2,0,heuristic,0.0,0,1.3862943649291992,88,1648,14,14,2,2,13,1,0,32,0,0,5,0,0,,0,
1,60,Player1,1,0,-1.0,1,1.3862943649291992,213,623,4,4,2,0,0,0,0,13,1,0,0,0,0,,0,
1,60,Player2,0,heuristic,0.0,0,1.3862943649291992,102,1662,14,14,2,2,13,1,0,34,0,0,5,0,0,,0,
1,61,Player1,1,6,-1.0,1,1.3862943649291992,195,605,4,4,2,0,0,0,0,18,1,0,0,0,0,,0,
1,61,Player2,0,heuristic,0.0,0,1.3862943649291992,70,1655,14,14,2,2,13,1,0,39,0,0,5,0,0,,0,
1,62,Player1,1,3,-1.0,1,1.3862943649291992,195,605,4,4,2,0,0,0,0,20,1,0,0,0,0,,0,
1,62,Player2,0,heuristic,0.0,0,1.3862943649291992,70,1755,14,14,2,2,16,1,0,3,0,0,5,0,0,,0,
1,63,Player1,1,9,0.2,0,1.3862943649291992,121,531,4,4,2,0,0,0,0,24,0,0,0,0,0,,0,
1,63,Player2,0,heuristic,0.0,0,1.3862943649291992,94,1779,14,14,2,2,16,1,0,7,0,0,5,0,0,,0,
1,64,Player1,1,10,-1.0,1,0.6931471824645996,121,531,4,4,2,0,0,0,0,25,0,0,0,0,0,,0,
1,64,Player2,0,heuristic,0.0,0,0.6931471824645996,94,1779,14,14,2,2,16,1,0,8,0,0,5,0,0,,0,
1,65,Player1,1,10,-1.0,1,0.6931471824645996,121,531,4,4,2,0,0,0,0,29,0,0,0,0,0,,0,
1,65,Player2,0,heuristic,0.0,0,0.6931471824645996,94,1779,14,14,2,2,16,1,0,10,0,0,5,0,0,,0,
1,66,Player1,1,3,-1.0,1,1.0986123085021973,121,531,4,4,2,0,0,0,0,32,0,0,0,0,0,,0,
1,66,Player2,0,heuristic,0.0,0,1.0986123085021973,94,1779,14,14,2,2,16,1,0,11,0,0,5,0,0,,0,
1,67,Player1,1,9,-1.0,1,0.6931471824645996,121,531,4,4,2,0,0,0,0,35,0,0,0,0,0,,0,
1,67,Player2,0,heuristic,0.0,0,0.6931471824645996,94,1779,14,14,2,2,16,1,0,14,0,0,5,0,0,,0,
1,68,Player1,1,4,-1.0,1,1.0986123085021973,121,531,4,4,2,0,0,0,0,37,0,0,0,0,0,,0,
1,68,Player2,0,heuristic,0.0,0,1.0986123085021973,94,1779,14,14,2,2,16,1,0,19,0,0,5,0,0,,0,
1,69,Player1,1,0,-1.0,1,0.6931471824645996,421,831,4,4,2,0,0,0,0,2,0,0,0,0,0,,0,
1,69,Player2,0,heuristic,0.0,0,0.6931471824645996,94,1779,14,14,2,2,16,1,0,24,0,0,5,0,0,,0,
1,70,Player1,1,7,-1.0,0,0.6931471824645996,34,444,4,4,2,0,0,0,0,8,0,0,0,0,0,,0,
1,70,Player2,0,heuristic,0.0,0,0.6931471824645996,481,2166,14,14,2,2,16,1,0,26,0,0,5,0,0,,0,
1,71,Player1,1,0,-1.0,1,0.6931471824645996,34,444,4,4,2,0,0,0,0,10,0,0,0,0,0,,0,
1,71,Player2,0,heuristic,0.0,0,0.6931471824645996,231,2041,14,14,2,2,18,2,0,28,0,0,5,0,0,,0,
1,72,Player1,1,6,-1.0,1,0.6931471824645996,20,430,4,4,2,0,0,0,0,11,0,0,0,0,0,,0,
1,72,Player2,0,heuristic,0.0,0,0.6931471824645996,195,2030,14,14,2,2,18,2,0,30,0,0,5,0,0,,0,
1,73,Player1,1,7,-1.0,0,1.0986123085021973,20,430,4,4,2,0,0,0,0,14,0,0,0,0,0,,0,
1,73,Player2,0,heuristic,0.0,0,1.0986123085021973,145,2005,14,14,2,2,18,2,0,31,0,0,5,0,0,,0,
1,74,Player1,1,0,-1.0,1,0.6931471824645996,20,430,4,4,2,0,0,0,0,20,0,0,0,0,0,,0,
1,74,Player2,0,heuristic,0.0,0,0.6931471824645996,95,1980,14,14,2,2,18,2,0,35,0,0,5,0,0,,0,
1,75,Player1,1,5,-1.0,1,0.6931471824645996,64,474,4,4,2,0,0,0,0,26,0,0,0,0,0,,0,
1,75,Player2,0,heuristic,0.0,0,0.6931471824645996,121,2006,14,14,2,2,18,2,0,38,0,0,5,0,0,,0,
1,76,Player1,1,9,0.2,0,1.3862943649291992,14,424,4,4,2,0,0,0,0,10,0,0,0,0,0,,0,
1,76,Player2,0,heuristic,0.0,0,1.3862943649291992,71,1981,14,14,2,2,18,2,0,39,0,0,5,0,0,,0,
1,77,Player1,1,3,-1.0,1,0.6931471824645996,0,410,4,4,2,0,0,0,0,13,0,0,0,0,0,,0,
1,77,Player2,0,heuristic,0.0,0,0.6931471824645996,135,2120,14,14,2,2,18,3,0,5,0,0,5,0,0,,0,
1,78,Player1,1,6,-1.0,1,1.0986123085021973,0,410,4,4,2,0,0,0,0,16,0,0,0,0,0,,0,
1,78,Player2,0,heuristic,0.0,0,1.0986123085021973,85,2095,14,14,2,2,18,3,0,7,0,0,5,0,0,,0,
1,79,Player1,1,2,-1.0,1,0.6931471824645996,100,510,4,4,2,0,0,0,0,17,0,0,0,0,0,,0,
1,79,Player2,0,heuristic,0.0,0,0.6931471824645996,85,2095,14,14,2,2,18,3,0,9,0,0,5,0,0,,0,
1,80,Player1,1,3,-1.0,1,1.0986123085021973,100,510,4,4,2,0,0,0,0,19,0,0,0,0,0,,0,
1,80,Player2,0,heuristic,0.0,0,1.0986123085021973,85,2095,14,14,2,2,18,3,0,15,0,0,5,0,0,,0,
1,81,Player1,1,5,-1.0,1,0.6931471824645996,100,510,4,4,2,0,0,0,0,25,0,0,0,0,0,,0,
1,81,Player2,0,heuristic,0.0,0,0.6931471824645996,85,2095,14,14,2,2,18,3,0,19,0,0,5,0,0,,0,
1,82,Player1,1,3,-1.0,1,0.6931471824645996,70,480,4,4,2,0,0,0,0,28,0,0,0,0,0,,0,
1,82,Player2,0,heuristic,0.0,0,0.6931471824645996,115,2125,14,14,2,2,18,3,0,21,0,0,5,0,0,,0,
1,83,Player1,1,1,0.0,0,1.0986123085021973,70,480,4,4,2,0,0,0,0,34,0,0,0,0,0,,0,
1,83,Player2,0,heuristic,0.0,0,1.0986123085021973,65,2100,14,14,2,2,18,3,0,26,0,0,5,0,0,,0,
1,84,Player1,1,4,-1.0,1,0.6931471824645996,40,450,4,4,2,0,0,0,0,38,0,0,0,0,0,,0,
1,84,Player2,0,heuristic,0.0,0,0.6931471824645996,65,2100,14,14,2,2,18,3,0,30,0,0,5,0,0,,0,
1,85,Player1,1,3,-1.0,1,0.6931471824645996,40,450,4,4,2,0,0,0,0,4,0,0,0,0,0,,0,
1,85,Player2,0,heuristic,0.0,0,0.6931471824645996,65,2100,14,14,2,2,18,3,0,33,0,0,5,0,0,,0,
