episode,turn,player_id,is_agent,action,reward,invalid_action,action_mask_entropy,cash,net_worth,num_assets,properties,railways,utilities,houses,hotels,mortgaged_assets,position,in_jail,jail_turns,full_sets,trades_made,auctions_won,winner,agent_won,episode_length
1,12,Player2,0,heuristic,0.0,0,0.6931471824645996,230,865,7,7,0,1,0,0,0,37,0,0,0,0,0,,0,
1,13,Player1,1,6,-1.0,1,1.3862943649291992,1200,1400,1,1,0,0,0,0,0,5,0,0,0,0,0,,0,
1,13,Player2,0,heuristic,0.0,0,1.3862943649291992,270,985,8,8,0,1,2,0,0,1,0,0,2,0,0,,0,
1,14,Player1,1,2,-1.0,1,0.6931471824645996,1200,1400,1,1,0,0,0,0,0,10,0,0,0,0,0,,0,
1,14,Player2,0,heuristic,0.0,0,0.6931471824645996,170,935,8,8,0,1,4,0,0,6,0,0,2,0,0,,0,
1,15,Player1,1,3,-1.0,1,1.3862943649291992,1200,1400,1,1,0,0,0,0,0,15,0,0,0,0,0,,0,
1,15,Player2,0,heuristic,0.0,0,1.3862943649291992,70,885,8,8,0,1,6,0,0,7,0,0,2,0,0,,0,
1,16,Player1,1,3,-1.0,1,1.3862943649291992,1200,1400,1,1,0,0,0,0,0,21,0,0,0,0,0,,0,
1,16,Player2,0,heuristic,0.0,0,1.3862943649291992,70,885,8,8,0,1,6,0,0,12,0,0,2,0,0,,0,
1,17,Player1,1,7,-1.0,0,0.6931471824645996,1173,1373,1,1,0,0,0,0,1,26,0,0,0,0,0,,0,
1,17,Player2,0,heuristic,0.0,0,0.6931471824645996,96,911,8,8,0,1,6,0,0,18,0,0,2,0,0,,0,
1,18,Player1,1,0,1.0,0,1.3862943649291992,893,1233,2,2,0,0,0,0,1,29,0,0,0,0,0,,0,
1,18,Player2,0,heuristic,0.0,0,1.3862943649291992,96,911,8,8,0,1,6,0,0,21,0,0,2,0,0,,0,
1,19,Player1,1,9,-1.0,1,1.6094379425048828,893,1233,2,2,0,0,0,0,1,31,0,0,0,0,0,,0,
1,19,Player2,0,heuristic,0.0,0,1.6094379425048828,96,911,8,8,0,1,6,0,0,24,0,0,2,0,0,,0,
1,20,Player1,1,1,0.0,0,1.0986123085021973,863,1203,2,2,0,0,0,0,1,32,0,0,0,0,0,,0,
1,20,Player2,0,heuristic,0.0,0,1.0986123085021973,126,941,8,8,0,1,6,0,0,26,0,0,2,0,0,,0,
1,21,Player1,1,6,-1.0,1,1.0986123085021973,863,1203,2,2,0,0,0,0,1,33,0,0,0,0,0,,0,
1,21,Player2,0,heuristic,0.0,0,1.0986123085021973,76,916,8,8,0,1,7,0,0,27,0,0,2,0,0,,0,
1,22,Player1,1,2,-1.0,1,1.0986123085021973,763,1103,2,2,0,0,0,0,1,38,0,0,0,0,0,,0,
1,22,Player2,0,heuristic,0.0,0,1.0986123085021973,76,916,8,8,0,1,7,0,0,32,0,0,2,0,0,,0,
1,23,Player1,1,9,-1.0,1,1.0986123085021973,871,1211,2,2,0,0,0,0,1,1,0,0,0,0,0,,0,
1,23,Player2,0,heuristic,0.0,0,1.0986123085021973,168,1008,8,8,0,1,7,0,0,38,0,0,2,0,0,,0,
1,24,Player1,1,9,-1.0,1,1.0986123085021973,671,1011,2,2,0,0,0,0,1,4,0,0,0,0,0,,0,
1,24,Player2,0,heuristic,0.0,0,1.0986123085021973,218,1133,8,8,0,1,8,1,0,3,0,0,2,0,0,,0,
1,25,Player1,1,5,-1.0,1,1.6094379425048828,671,1011,2,2,0,0,0,0,1,8,0,0,0,0,0,,0,
1,25,Player2,0,heuristic,0.0,0,1.6094379425048828,118,1083,8,8,0,1,8,2,0,7,0,0,2,0,0,,0,
1,26,Player1,1,5,-1.0,1,1.6094379425048828,671,1011,2,2,0,0,0,0,1,11,0,0,0,0,0,,0,
1,26,Player2,0,heuristic,0.0,0,1.6094379425048828,118,1083,8,8,0,1,8,2,0,9,0,0,2,0,0,,0,
1,27,Player1,1,9,-1.0,1,1.6094379425048828,671,1011,2,2,0,0,0,0,1,13,0,0,0,0,0,,0,
1,27,Player2,0,heuristic,0.0,0,1.6094379425048828,118,1083,8,8,0,1,8,2,0,12,0,0,2,0,0,,0,
1,28,Player1,1,7,-1.0,0,1.6094379425048828,670,1010,2,2,0,0,0,0,2,19,0,0,0,0,0,,0,
1,28,Player2,0,heuristic,0.0,0,1.6094379425048828,118,1083,8,8,0,1,8,2,0,18,0,0,2,0,0,,0,
1,29,Player1,1,5,-1.0,1,1.3862943649291992,670,1010,2,2,0,0,0,0,2,25,0,0,0,0,0,,0,
1,29,Player2,0,heuristic,0.0,0,1.3862943649291992,118,1083,8,8,0,1,8,2,0,23,0,0,2,0,0,,0,
1,30,Player1,1,5,-1.0,1,0.6931471824645996,670,1010,2,2,0,0,0,0,2,29,0,0,0,0,0,,0,
1,30,Player2,0,heuristic,0.0,0,0.6931471824645996,118,1083,8,8,0,1,8,2,0,25,0,0,2,0,0,,0,
1,31,Player1,1,1,0.0,0,1.3862943649291992,670,1010,2,2,0,0,0,0,2,31,0,0,0,0,0,,0,
1,31,Player2,0,heuristic,0.0,0,1.3862943649291992,118,1083,8,8,0,1,8,2,0,26,0,0,2,0,0,,0,
1,32,Player1,1,0,-1.0,1,0.6931471824645996,670,1010,2,2,0,0,0,0,2,33,0,0,0,0,0,,0,
1,32,Player2,0,heuristic,0.0,0,0.6931471824645996,118,1083,8,8,0,1,8,2,0,27,0,0,2,0,0,,0,
1,33,Player1,1,5,-1.0,1,1.3862943649291992,670,1010,2,2,0,0,0,0,2,35,0,0,0,0,0,,0,
1,33,Player2,0,heuristic,0.0,0,1.3862943649291992,118,1083,8,8,0,1,8,2,0,32,0,0,2,0,0,,0,
1,34,Player1,1,7,-1.0,1,0.6931471824645996,670,1010,2,2,0,0,0,0,2,12,0,0,0,0,0,,0,
1,34,Player2,0,heuristic,0.0,0,0.6931471824645996,118,1083,8,8,0,1,8,2,0,33,0,0,2,0,0,,0,
1,35,Player1,1,9,-1.0,1,1.3862943649291992,670,1010,2,2,0,0,0,0,2,18,0,0,0,0,0,,0,
1,35,Player2,0,heuristic,0.0,0,1.3862943649291992,118,1083,8,8,0,1,8,2,0,34,0,0,2,0,0,,0,
1,36,Player1,1,5,-1.0,1,1.3862943649291992,670,1010,2,2,0,0,0,0,2,5,0,0,0,0,0,,0,
1,36,Player2,0,heuristic,0.0,0,1.3862943649291992,118,1083,8,8,0,1,8,2,0,36,0,0,2,0,0,,0,
1,37,Player1,1,2,-1.0,1,0.6931471824645996,520,860,2,2,0,0,0,0,2,7,0,0,0,0,0,,0,
1,37,Player2,0,heuristic,0.0,0,0.6931471824645996,318,1283,8,8,0,1,8,2,0,1,0,0,2,0,0,,0,
1,38,Player1,1,4,-1.0,1,1.3862943649291992,520,860,2,2,0,0,0,0,2,13,0,0,0,0,0,,0,
1,38,Player2,0,heuristic,0.0,0,1.3862943649291992,318,1283,8,8,0,1,8,2,0,2,0,0,2,0,0,,0,
1,39,Player1,1,9,-1.0,1,1.3862943649291992,520,860,2,2,0,0,0,0,2,19,0,0,0,0,0,,0,
1,39,Player2,0,heuristic,0.0,0,1.3862943649291992,218,1233,9,9,0,1,8,2,0,8,0,0,2,0,0,,0,
1,40,Player1,1,3,-1.0,1,1.3862943649291992,520,860,2,2,0,0,0,0,2,23,0,0,0,0,0,,0,
1,40,Player2,0,heuristic,0.0,0,1.3862943649291992,218,1233,9,9,0,1,8,2,0,14,0,0,2,0,0,,0,
1,41,Player1,1,7,-1.0,1,0.6931471824645996,520,860,2,2,0,0,0,0,2,29,0,0,0,0,0,,0,
1,41,Player2,0,heuristic,0.0,0,0.6931471824645996,38,1143,10,10,0,1,8,2,0,18,0,0,2,0,0,,0,
1,42,Player1,1,2,-1.0,1,0.6931471824645996,420,760,2,2,0,0,0,0,2,33,0,0,0,0,0,,0,
1,42,Player2,0,heuristic,0.0,0,0.6931471824645996,38,1143,10,10,0,1,8,2,0,21,0,0,2,0,0,,0,
1,43,Player1,1,5,-1.0,1,1.3862943649291992,420,760,2,2,0,0,0,0,2,37,0,0,0,0,0,,0,
1,43,Player2,0,heuristic,0.0,0,1.3862943649291992,38,1143,10,10,0,1,8,2,0,25,0,0,2,0,0,,0,
1,44,Player1,1,1,0.0,0,0.6931471824645996,275,615,2,2,0,0,0,0,2,3,0,0,0,0,0,,0,
1,44,Player2,0,heuristic,0.0,0,0.6931471824645996,383,1488,10,10,0,1,8,2,0,27,0,0,2,0,0,,0,
1,45,Player1,1,5,-1.0,1,1.3862943649291992,275,615,2,2,0,0,0,0,2,9,0,0,0,0,0,,0,
1,45,Player2,0,heuristic,0.0,0,1.3862943649291992,383,1488,10,10,0,1,8,2,0,32,0,0,2,0,0,,0,
1,46,Player1,1,8,1.0,0,1.3862943649291992,55,395,2,2,0,0,0,0,2,13,0,0,0,0,0,,0,
1,46,Player2,0,heuristic,0.0,0,1.3862943649291992,383,1488,10,10,0,1,8,2,0,38,0,0,2,0,0,,0,
1,47,Player1,1,1,0.0,0,0.6931471824645996,55,395,2,2,0,0,0,0,2,16,0,0,0,0,0,,0,
1,47,Player2,0,heuristic,0.0,0,0.6931471824645996,583,1688,10,10,0,1,8,2,0,0,0,0,2,0,0,,0,
1,48,Player1,1,10,-1.0,1,-0.0,55,395,2,2,0,0,0,0,2,20,0,0,0,0,0,,0,
1,48,Player2,0,heuristic,0.0,0,-0.0,583,1688,10,10,0,1,8,2,0,2,0,0,2,0,0,,0,
1,49,Player1,1,6,-1.0,1,0.6931471824645996,55,395,2,2,0,0,0,0,2,25,0,0,0,0,0,,0,
1,49,Player2,0,heuristic,0.0,0,0.6931471824645996,583,1688,10,10,0,1,8,2,0,7,0,0,2,0,0,,0,
1,50,Player1,1,5,-1.0,1,-0.0,55,395,2,2,0,0,0,0,2,26,0,0,0,0,0,,0,
1,50,Player2,0,heuristic,0.0,0,-0.0,443,1618,11,11,0,1,8,2,0,13,0,0,2,0,0,,0,
1,51,Player1,1,8,-1.0,1,-0.0,55,395,2,2,0,0,0,0,2,10,0,0,0,0,0,,0,
1,51,Player2,0,heuristic,0.0,0,-0.0,243,1518,12,12,0,1,8,2,0,19,0,0,2,0,0,,0,
1,52,Player1,1,3,-1.0,1,0.6931471824645996,55,395,2,2,0,0,0,0,2,11,0,0,0,0,0,,0,
1,52,Player2,0,heuristic,0.0,0,0.6931471824645996,243,1518,12,12,0,1,8,2,0,24,0,0,2,0,0,,0,
1,53,Player1,1,8,-1.0,1,0.6931471824645996,55,395,2,2,0,0,0,0,2,15,0,0,0,0,0,,0,
1,53,Player2,0,heuristic,0.0,0,0.6931471824645996,243,1518,12,12,0,1,8,2,0,30,0,0,2,0,0,,0,
1,54,Player1,1,2,-1.0,1,-0.0,55,395,2,2,0,0,0,0,2,20,0,0,0,0,0,,0,
1,54,Player2,0,heuristic,0.0,0,-0.0,243,1518,12,12,0,1,8,2,0,36,0,0,2,0,0,,0,
1,55,Player1,1,8,-1.0,1,0.6931471824645996,55,395,2,2,0,0,0,0,2,21,0,0,0,0,0,,0,
1,55,Player2,0,heuristic,0.0,0,0.6931471824645996,443,1718,12,12,0,1,8,2,0,2,0,0,2,0,0,,0,
1,56,Player1,1,4,-1.0,1,-0.0,55,395,2,2,0,0,0,0,2,26,0,0,0,0,0,,0,
1,56,Player2,0,heuristic,0.0,0,-0.0,443,1718,12,12,0,1,8,2,0,4,0,0,2,0,0,,0,
1,57,Player1,1,8,-1.0,1,0.6931471824645996,55,395,2,2,0,0,0,0,2,28,0,0,0,0,0,,0,
1,57,Player2,0,heuristic,0.0,0,0.6931471824645996,443,1718,12,12,0,1,8,2,0,6,0,0,2,0,0,,0,
1,58,Player1,1,4,-1.0,1,-0.0,55,395,2,2,0,0,0,0,2,29,0,0,0,0,0,,0,
1,58,Player2,0,heuristic,0.0,0,-0.0,443,1718,12,12,0,1,8,2,0,7,0,0,2,0,0,,0,
1,59,Player1,1,3,-1.0,1,0.6931471824645996,55,395,2,2,0,0,0,0,2,34,0,0,0,0,0,,0,
1,59,Player2,0,heuristic,0.0,0,0.6931471824645996,443,1718,12,12,0,1,8,2,0,8,0,0,2,0,0,,0,
1,60,Player1,1,2,-1.0,1,-0.0,55,395,2,2,0,0,0,0,2,39,0,0,0,0,0,,0,
1,60,Player2,0,heuristic,0.0,0,-0.0,103,1548,13,13,0,1,10,2,0,11,0,0,5,0,0,,0,
1,61,Player1,1,4,-1.0,1,0.6931471824645996,455,795,2,2,0,0,0,0,2,2,0,0,0,0,0,,0,
1,61,Player2,0,heuristic,0.0,0,0.6931471824645996,103,1548,13,13,0,1,10,2,0,17,0,0,5,0,0,,0,
1,62,Player1,1,0,-1.0,1,0.6931471824645996,445,785,2,2,0,0,0,0,2,6,0,0,0,0,0,,0,
1,62,Player2,0,heuristic,0.0,0,0.6931471824645996,113,1558,13,13,0,1,10,2,0,20,0,0,5,0,0,,0,
1,63,Player1,1,4,-1.0,1,0.6931471824645996,385,725,2,2,0,0,0,0,2,12,0,0,0,0,0,,0,
1,63,Player2,0,heuristic,0.0,0,0.6931471824645996,173,1618,13,13,0,1,10,2,0,25,0,0,5,0,0,,0,
1,64,Player1,1,2,-1.0,1,0.6931471824645996,410,750,2,2,0,0,0,0,2,17,0,0,0,0,0,,0,
1,64,Player2,0,heuristic,0.0,0,0.6931471824645996,173,1618,13,13,0,1,10,2,0,29,0,0,5,0,0,,0,
1,65,Player1,1,0,1.0,0,1.3862943649291992,190,640,3,3,0,0,0,0,2,23,0,0,0,0,0,,0,
1,65,Player2,0,heuristic,0.0,0,1.3862943649291992,173,1618,13,13,0,1,10,2,0,30,0,0,5,0,0,,0,
1,66,Player1,1,6,-1.0,1,1.0986123085021973,190,640,3,3,0,0,0,0,2,29,0,0,0,0,0,,0,
1,66,Player2,0,heuristic,0.0,0,1.0986123085021973,173,1618,13,13,0,1,10,2,0,34,0,0,5,0,0,,0,
1,67,Player1,1,8,1.0,0,1.3862943649291992,36,486,3,3,0,0,0,0,2,35,0,0,0,0,0,,0,
1,67,Player2,0,heuristic,0.0,0,1.3862943649291992,173,1618,13,13,0,1,10,2,0,38,0,0,5,0,0,,0,
1,68,Player1,1,4,-1.0,1,1.0986123085021973,236,686,3,3,0,0,0,0,2,0,0,0,0,0,0,,0,
1,68,Player2,0,heuristic,0.0,0,1.0986123085021973,173,1718,13,13,0,1,12,2,0,2,0,0,5,0,0,,0,
1,69,Player1,1,6,-1.0,1,0.6931471824645996,36,486,3,3,0,0,0,0,2,4,0,0,0,0,0,,0,
1,69,Player2,0,heuristic,0.0,0,0.6931471824645996,173,1718,13,13,0,1,12,2,0,3,0,0,5,0,0,,0,
1,70,Player1,1,0,-1.0,1,0.6931471824645996,26,476,3,3,0,0,0,0,2,8,0,0,0,0,0,,0,
1,70,Player2,0,heuristic,0.0,0,0.6931471824645996,183,1728,13,13,0,1,12,2,0,5,0,0,5,0,0,,0,
1,71,Player1,1,9,-1.0,1,1.0986123085021973,26,476,3,3,0,0,0,0,2,9,0,0,0,0,0,,0,
1,71,Player2,0,heuristic,0.0,0,1.0986123085021973,183,1728,13,13,0,1,12,2,0,6,0,0,5,0,0,,0,
1,72,Player1,1,3,-1.0,1,1.0986123085021973,26,476,3,3,0,0,0,0,2,15,0,0,0,0,0,,0,
1,72,Player2,0,heuristic,0.0,0,1.0986123085021973,63,1668,14,14,0,1,12,2,0,9,0,0,8,0,0,,0,
1,73,Player1,1,3,-1.0,1,1.0986123085021973,26,476,3,3,0,0,0,0,2,16,0,0,0,0,0,,0,
1,73,Player2,0,heuristic,0.0,0,1.0986123085021973,63,1668,14,14,0,1,12,2,0,12,0,0,8,0,0,,0,
1,74,Player1,1,1,0.0,0,0.6931471824645996,26,476,3,3,0,0,0,0,2,18,0,0,0,0,0,,0,
1,74,Player2,0,heuristic,0.0,0,0.6931471824645996,63,1668,14,14,0,1,12,2,0,17,0,0,8,0,0,,0,
1,75,Player1,1,5,-1.0,1,0.6931471824645996,26,476,3,3,0,0,0,0,2,39,0,0,0,0,0,,0,
1,75,Player2,0,heuristic,0.0,0,0.6931471824645996,63,1668,14,14,0,1,12,2,0,18,0,0,8,0,0,,0,
1,76,Player1,1,6,-1.0,1,1.6094379425048828,226,676,3,3,0,0,0,0,2,5,0,0,0,0,0,,0,
1,76,Player2,0,heuristic,0.0,0,1.6094379425048828,63,1668,14,14,0,1,12,2,0,21,0,0,8,0,0,,0,
1,77,Player1,1,3,-1.0,1,1.0986123085021973,212,662,3,3,0,0,0,0,2,11,0,0,0,0,0,,0,
1,77,Player2,0,heuristic,0.0,0,1.0986123085021973,77,1682,14,14,0,1,12,2,0,23,0,0,8,0,0,,0,
1,78,Player1,1,5,-1.0,1,1.6094379425048828,212,662,3,3,0,0,0,0,2,16,0,0,0,0,0,,0,
1,78,Player2,0,heuristic,0.0,0,1.6094379425048828,77,1682,14,14,0,1,12,2,0,24,0,0,8,0,0,,0,
1,79,Player1,1,9,-1.0,1,1.0986123085021973,212,662,3,3,0,0,0,0,2,22,0,0,0,0,0,,0,
1,79,Player2,0,heuristic,0.0,0,1.0986123085021973,77,1682,14,14,0,1,12,2,0,29,0,0,8,0,0,,0,
1,80,Player1,1,4,-1.0,1,1.3862943649291992,212,662,3,3,0,0,0,0,2,27,0,0,0,0,0,,0,
1,80,Player2,0,heuristic,0.0,0,1.3862943649291992,77,1682,14,14,0,1,12,2,0,33,0,0,8,0,0,,0,
1,81,Player1,1,9,-1.0,1,1.6094379425048828,212,662,3,3,0,0,0,0,2,28,0,0,0,0,0,,0,
1,81,Player2,0,heuristic,0.0,0,1.6094379425048828,77,1682,14,14,0,1,12,2,0,38,0,0,8,0,0,,0,
1,82,Player1,1,2,-1.0,1,1.0986123085021973,162,612,3,3,0,0,0,0,2,33,0,0,0,0,0,,0,
1,82,Player2,0,heuristic,0.0,0,1.0986123085021973,77,1782,14,14,0,1,15,2,0,4,0,0,8,0,0,,0,
1,83,Player1,1,8,1.0,0,1.3862943649291992,8,458,3,3,0,0,0,0,2,35,0,0,0,0,0,,0,
1,83,Player2,0,heuristic,0.0,0,1.3862943649291992,77,1782,14,14,0,1,15,2,0,10,0,0,8,0,0,,0,
1,84,Player1,1,5,-1.0,1,1.0986123085021973,8,458,3,3,0,0,0,0,2,37,0,0,0,0,0,,0,
1,84,Player2,0,heuristic,0.0,0,1.0986123085021973,77,1782,14,14,0,1,15,2,0,16,0,0,8,0,0,,0,
