episode,turn,player_id,is_agent,action,reward,invalid_action,action_mask_entropy,cash,net_worth,num_assets,properties,railways,utilities,houses,hotels,mortgaged_assets,position,in_jail,jail_turns,full_sets,trades_made,auctions_won,winner,agent_won,episode_length
1,28,Player2,0,heuristic,0.0,0,0.6931471824645996,94,1014,10,10,1,0,4,0,0,28,0,0,3,0,0,,0,
1,29,Player1,1,1,0.0,0,1.3862943649291992,1416,1781,3,3,0,1,0,0,0,10,1,0,0,0,0,,0,
1,29,Player2,0,heuristic,0.0,0,1.3862943649291992,94,1014,10,10,1,0,4,0,0,30,0,0,3,0,0,,0,
1,30,Player1,1,6,-1.0,1,1.3862943649291992,1416,1781,3,3,0,1,0,0,0,12,1,0,0,0,0,,0,
1,30,Player2,0,heuristic,0.0,0,1.3862943649291992,94,1014,10,10,1,0,4,0,0,31,0,0,3,0,0,,0,
1,31,Player1,1,2,0.0,0,1.7917593717575073,1396,1841,4,4,0,1,0,0,0,14,1,0,0,0,0,,0,
1,31,Player2,0,heuristic,0.0,0,1.7917593717575073,94,1014,10,10,1,0,4,0,0,37,0,0,3,0,0,,0,
1,32,Player1,1,1,0.0,0,1.7917593717575073,1396,1841,4,4,0,1,0,0,0,18,1,0,0,0,0,,0,
1,32,Player2,0,heuristic,0.0,0,1.7917593717575073,144,1139,10,10,1,0,7,0,0,3,0,0,3,0,0,,0,
1,33,Player1,1,5,-1.0,1,1.3862943649291992,1296,1741,4,4,0,1,0,0,0,22,1,0,0,0,0,,0,
1,33,Player2,0,heuristic,0.0,0,1.3862943649291992,94,1114,10,10,1,0,8,0,0,8,0,0,3,0,0,,0,
1,34,Player1,1,6,-1.0,1,1.7917593717575073,1296,1741,4,4,0,1,0,0,0,25,1,0,0,0,0,,0,
1,34,Player2,0,heuristic,0.0,0,1.7917593717575073,94,1114,10,10,1,0,8,0,0,13,0,0,3,0,0,,0,
1,35,Player1,1,7,-1.0,0,1.7917593717575073,1296,1741,4,4,0,1,0,0,0,26,1,0,0,0,0,,0,
1,35,Player2,0,heuristic,0.0,0,1.7917593717575073,94,1114,10,10,1,0,8,0,0,18,0,0,3,0,0,,0,
1,36,Player1,1,6,-1.0,1,1.7917593717575073,1296,1741,4,4,0,1,0,0,0,32,1,0,0,0,0,,0,
1,36,Player2,0,heuristic,0.0,0,1.7917593717575073,94,1114,10,10,1,0,8,0,0,24,0,0,3,0,0,,0,
1,37,Player1,1,4,-1.0,1,1.3862943649291992,1196,1641,4,4,0,1,0,0,0,38,1,0,0,0,0,,0,
1,37,Player2,0,heuristic,0.0,0,1.3862943649291992,94,1114,10,10,1,0,8,0,0,25,0,0,3,0,0,,0,
1,38,Player1,1,5,-1.0,1,1.7917593717575073,1396,1841,4,4,0,1,0,0,0,1,1,0,0,0,0,,0,
1,38,Player2,0,heuristic,0.0,0,1.7917593717575073,94,1114,10,10,1,0,8,0,0,30,0,0,3,0,0,,0,
1,39,Player1,1,3,-1.0,1,1.3862943649291992,1196,1641,4,4,0,1,0,0,0,4,1,0,0,0,0,,0,
1,39,Player2,0,heuristic,0.0,0,1.3862943649291992,94,1114,10,10,1,0,8,0,0,36,0,0,3,0,0,,0,
1,40,Player1,1,10,-0.1,0,1.3862943649291992,1196,1641,4,4,0,1,0,0,0,7,1,1,0,0,0,,0,
1,40,Player2,0,heuristic,0.0,0,1.3862943649291992,94,1114,10,10,1,0,8,0,0,37,0,0,3,0,0,,0,
1,41,Player1,1,10,-0.1,0,1.3862943649291992,1009,1454,4,4,0,1,0,0,0,9,1,2,0,0,0,,0,
1,41,Player2,0,heuristic,0.0,0,1.3862943649291992,271,1396,11,11,1,0,11,0,0,1,0,0,5,0,0,,0,
1,42,Player1,1,3,-1.0,1,1.3862943649291992,1009,1454,4,4,0,1,0,0,0,10,1,2,0,0,0,,0,
1,42,Player2,0,heuristic,0.0,0,1.3862943649291992,71,1296,12,12,2,0,11,0,0,5,0,0,5,0,0,,0,
1,43,Player1,1,3,-1.0,1,1.3862943649291992,991,1436,4,4,0,1,0,0,0,16,1,2,0,0,0,,0,
1,43,Player2,0,heuristic,0.0,0,1.3862943649291992,89,1314,12,12,2,0,11,0,0,11,0,0,5,0,0,,0,
1,44,Player1,1,0,1.0,0,1.7917593717575073,771,1326,5,5,0,1,0,0,0,21,1,2,0,0,0,,0,
1,44,Player2,0,heuristic,0.0,0,1.7917593717575073,89,1314,12,12,2,0,11,0,0,14,0,0,5,0,0,,0,
1,45,Player1,1,1,0.0,0,1.7917593717575073,771,1326,5,5,0,1,0,0,0,26,1,2,0,0,0,,0,
1,45,Player2,0,heuristic,0.0,0,1.7917593717575073,89,1314,12,12,2,0,11,0,0,16,0,0,5,0,0,,0,
1,46,Player1,1,7,-1.0,0,1.7917593717575073,771,1326,5,5,0,1,0,0,0,31,1,2,0,0,0,,0,
1,46,Player2,0,heuristic,0.0,0,1.7917593717575073,89,1314,12,12,2,0,11,0,0,21,0,0,5,0,0,,0,
1,47,Player1,1,4,-1.0,1,1.3862943649291992,721,1276,5,5,0,1,0,0,0,33,1,2,0,0,0,,0,
1,47,Player2,0,heuristic,0.0,0,1.3862943649291992,89,1314,12,12,2,0,11,0,0,23,0,0,5,0,0,,0,
1,48,Player1,1,3,-1.0,1,1.3862943649291992,701,1256,5,5,0,1,0,0,0,35,1,2,0,0,0,,0,
1,48,Player2,0,heuristic,0.0,0,1.3862943649291992,109,1334,12,12,2,0,11,0,0,26,0,0,5,0,0,,0,
1,49,Player1,1,1,0.0,0,1.3862943649291992,901,1456,5,5,0,1,0,0,0,0,1,2,0,0,0,,0,
1,49,Player2,0,heuristic,0.0,0,1.3862943649291992,59,1309,12,12,2,0,12,0,0,31,0,0,5,0,0,,0,
1,50,Player1,1,1,0.0,0,1.3862943649291992,895,1450,5,5,0,1,0,0,0,1,1,2,0,0,0,,0,
1,50,Player2,0,heuristic,0.0,0,1.3862943649291992,65,1315,12,12,2,0,12,0,0,35,0,0,5,0,0,,0,
1,51,Player1,1,2,-1.0,1,1.3862943649291992,895,1450,5,5,0,1,0,0,0,0,1,2,0,0,0,,0,
1,51,Player2,0,heuristic,0.0,0,1.3862943649291992,65,1315,12,12,2,0,12,0,0,37,0,0,5,0,0,,0,
1,52,Player1,1,9,0.2,0,1.3862943649291992,825,1380,5,5,0,1,0,0,0,5,0,0,0,0,0,,0,
1,52,Player2,0,heuristic,0.0,0,1.3862943649291992,85,1335,12,12,2,0,12,0,0,39,0,0,5,0,0,,0,
1,53,Player1,1,10,-1.0,1,0.6931471824645996,438,993,5,5,0,1,0,0,0,6,0,0,0,0,0,,0,
1,53,Player2,0,heuristic,0.0,0,0.6931471824645996,472,1822,12,12,2,0,14,1,0,0,0,0,5,0,0,,0,
1,54,Player1,1,3,-1.0,1,0.6931471824645996,438,993,5,5,0,1,0,0,0,10,0,0,0,0,0,,0,
1,54,Player2,0,heuristic,0.0,0,0.6931471824645996,222,1697,12,12,2,0,17,2,0,6,0,0,5,0,0,,0,
1,55,Player1,1,10,-1.0,1,1.3862943649291992,438,993,5,5,0,1,0,0,0,15,0,0,0,0,0,,0,
1,55,Player2,0,heuristic,0.0,0,1.3862943649291992,72,1622,12,12,2,0,18,3,0,7,0,0,5,0,0,,0,
1,56,Player1,1,5,-1.0,1,0.6931471824645996,538,1093,5,5,0,1,0,0,0,17,0,0,0,0,0,,0,
1,56,Player2,0,heuristic,0.0,0,0.6931471824645996,72,1622,12,12,2,0,18,3,0,9,0,0,5,0,0,,0,
1,57,Player1,1,4,-1.0,1,0.6931471824645996,538,1093,5,5,0,1,0,0,0,21,0,0,0,0,0,,0,
1,57,Player2,0,heuristic,0.0,0,0.6931471824645996,72,1622,12,12,2,0,18,3,0,15,0,0,5,0,0,,0,
1,58,Player1,1,3,-1.0,1,0.6931471824645996,516,1071,5,5,0,1,0,0,0,23,0,0,0,0,0,,0,
1,58,Player2,0,heuristic,0.0,0,0.6931471824645996,94,1644,12,12,2,0,18,3,0,20,0,0,5,0,0,,0,
1,59,Player1,1,3,-1.0,1,1.3862943649291992,516,1071,5,5,0,1,0,0,0,28,0,0,0,0,0,,0,
1,59,Player2,0,heuristic,0.0,0,1.3862943649291992,94,1644,12,12,2,0,18,3,0,23,0,0,5,0,0,,0,
1,60,Player1,1,1,0.0,0,1.3862943649291992,516,1071,5,5,0,1,0,0,0,32,0,0,0,0,0,,0,
1,60,Player2,0,heuristic,0.0,0,1.3862943649291992,94,1644,12,12,2,0,18,3,0,28,0,0,5,0,0,,0,
1,61,Player1,1,4,-1.0,1,1.3862943649291992,516,1071,5,5,0,1,0,0,0,34,0,0,0,0,0,,0,
1,61,Player2,0,heuristic,0.0,0,1.3862943649291992,94,1644,12,12,2,0,18,3,0,34,0,0,5,0,0,,0,
1,62,Player1,1,9,-1.0,1,1.3862943649291992,516,1071,5,5,0,1,0,0,0,37,0,0,0,0,0,,0,
1,62,Player2,0,heuristic,0.0,0,1.3862943649291992,144,1769,12,12,2,0,19,4,0,0,0,0,5,0,0,,0,
1,63,Player1,1,0,-1.0,1,0.6931471824645996,371,926,5,5,0,1,0,0,0,3,0,0,0,0,0,,0,
1,63,Player2,0,heuristic,0.0,0,0.6931471824645996,439,2089,12,12,2,0,20,4,0,4,0,0,5,0,0,,0,
1,64,Player1,1,2,-2.0,1,0.6931471824645996,81,636,5,5,0,1,0,0,1,6,0,0,0,0,0,,0,64
1,64,Player2,0,heuristic,0.0,0,0.6931471824645996,919,2619,12,12,2,0,20,5,0,10,0,0,5,0,0,,0,64
2,1,Player1,1,6,-1.0,1,0.6931471824645996,1500,1500,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,
2,1,Player2,0,heuristic,0.0,0,0.6931471824645996,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,
2,2,Player1,1,8,-1.0,1,-0.0,1700,1700,0,0,0,0,0,0,0,7,0,0,0,0,0,,0,
2,2,Player2,0,heuristic,0.0,0,-0.0,1400,1450,1,1,0,0,0,0,0,6,0,0,0,0,0,,0,
2,3,Player1,1,9,-1.0,1,0.6931471824645996,1700,1700,0,0,0,0,0,0,0,12,0,0,0,0,0,,0,
2,3,Player2,0,heuristic,0.0,0,0.6931471824645996,1300,1400,2,2,0,0,0,0,0,8,0,0,0,0,0,,0,
2,4,Player1,1,4,-1.0,1,0.6931471824645996,1700,1700,0,0,0,0,0,0,0,18,0,0,0,0,0,,0,
2,4,Player2,0,heuristic,0.0,0,0.6931471824645996,1300,1400,2,2,0,0,0,0,0,10,0,0,0,0,0,,0,
2,5,Player1,1,9,-1.0,1,0.6931471824645996,1700,1700,0,0,0,0,0,0,0,23,0,0,0,0,0,,0,
2,5,Player2,0,heuristic,0.0,0,0.6931471824645996,1100,1300,3,3,1,0,0,0,0,15,0,0,0,0,0,,0,
2,6,Player1,1,9,-1.0,1,0.6931471824645996,1700,1700,0,0,0,0,0,0,0,25,0,0,0,0,0,,0,
2,6,Player2,0,heuristic,0.0,0,0.6931471824645996,900,1200,4,4,1,0,0,0,0,19,0,0,0,0,0,,0,
2,7,Player1,1,6,-1.0,1,0.6931471824645996,1700,1700,0,0,0,0,0,0,0,29,0,0,0,0,0,,0,
2,7,Player2,0,heuristic,0.0,0,0.6931471824645996,680,1090,5,5,1,0,0,0,0,23,0,0,0,0,0,,0,
2,8,Player1,1,5,-1.0,1,0.6931471824645996,1700,1700,0,0,0,0,0,0,0,10,1,0,0,0,0,,0,
2,8,Player2,0,heuristic,0.0,0,0.6931471824645996,480,990,6,6,2,0,0,0,0,25,0,0,0,0,0,,0,
2,9,Player1,1,8,-1.0,1,1.3862943649291992,1700,1700,0,0,0,0,0,0,0,16,1,0,0,0,0,,0,
2,9,Player2,0,heuristic,0.0,0,1.3862943649291992,220,860,7,7,2,0,0,0,0,26,0,0,0,0,0,,0,
2,10,Player1,1,4,-1.0,1,0.6931471824645996,1680,1680,0,0,0,0,0,0,0,19,1,0,0,0,0,,0,
2,10,Player2,0,heuristic,0.0,0,0.6931471824645996,240,880,7,7,2,0,0,0,0,30,0,0,0,0,0,,0,
2,11,Player1,1,5,-1.0,1,0.6931471824645996,1658,1658,0,0,0,0,0,0,0,23,1,0,0,0,0,,0,
2,11,Player2,0,heuristic,0.0,0,0.6931471824645996,262,902,7,7,2,0,0,0,0,34,0,0,0,0,0,,0,
2,12,Player1,1,5,-1.0,1,1.3862943649291992,1658,1658,0,0,0,0,0,0,0,29,1,0,0,0,0,,0,
2,12,Player2,0,heuristic,0.0,0,1.3862943649291992,262,902,7,7,2,0,0,0,0,38,0,0,0,0,0,,0,
2,13,Player1,1,8,-1.0,1,1.3862943649291992,1658,1658,0,0,0,0,0,0,0,35,1,0,0,0,0,,0,
2,13,Player2,0,heuristic,0.0,0,1.3862943649291992,262,902,7,7,2,0,0,0,0,39,0,0,0,0,0,,0,
2,14,Player1,1,0,1.0,0,1.3862943649291992,1798,1828,1,1,0,0,0,0,0,1,1,0,0,0,0,,0,
2,14,Player2,0,heuristic,0.0,0,1.3862943649291992,262,1002,8,8,3,0,0,0,0,5,0,0,0,0,0,,0,
2,15,Player1,1,4,-1.0,1,1.3862943649291992,1748,1778,1,1,0,0,0,0,0,2,1,0,0,0,0,,0,
2,15,Player2,0,heuristic,0.0,0,1.3862943649291992,262,1002,8,8,3,0,0,0,0,6,0,0,0,0,0,,0,
2,16,Player1,1,6,-1.0,1,1.3862943649291992,1738,1768,1,1,0,0,0,0,0,8,1,0,0,0,0,,0,
2,16,Player2,0,heuristic,0.0,0,1.3862943649291992,272,1012,8,8,3,0,0,0,0,10,0,0,0,0,0,,0,
2,17,Player1,1,6,-1.0,1,1.7917593717575073,1738,1768,1,1,0,0,0,0,0,9,1,0,0,0,0,,0,
2,17,Player2,0,heuristic,0.0,0,1.7917593717575073,132,942,9,9,3,0,0,0,0,13,0,0,0,0,0,,0,
2,18,Player1,1,8,-1.0,1,1.7917593717575073,1738,1768,1,1,0,0,0,0,0,11,1,0,0,0,0,,0,
2,18,Player2,0,heuristic,0.0,0,1.7917593717575073,132,942,9,9,3,0,0,0,0,15,0,0,0,0,0,,0,
2,19,Player1,1,9,0.2,0,1.7917593717575073,1688,1718,1,1,0,0,0,0,0,16,0,0,0,0,0,,0,
2,19,Player2,0,heuristic,0.0,0,1.7917593717575073,132,942,9,9,3,0,0,0,0,17,0,0,0,0,0,,0,
2,20,Player1,1,0,1.0,0,1.3862943649291992,1508,1628,2,2,0,0,0,0,0,18,0,0,0,0,0,,0,
2,20,Player2,0,heuristic,0.0,0,1.3862943649291992,132,942,9,9,3,0,0,0,0,21,0,0,0,0,0,,0,
2,21,Player1,1,3,-1.0,1,0.6931471824645996,1508,1628,2,2,0,0,0,0,0,20,0,0,0,0,0,,0,
2,21,Player2,0,heuristic,0.0,0,0.6931471824645996,132,942,9,9,3,0,0,0,0,25,0,0,0,0,0,,0,
