episode,turn,player_id,is_agent,action,reward,invalid_action,action_mask_entropy,cash,net_worth,num_assets,properties,railways,utilities,houses,hotels,mortgaged_assets,position,in_jail,jail_turns,full_sets,trades_made,auctions_won,winner,agent_won,episode_length
1,43,Player2,0,heuristic,0.0,0,0.6931471824645996,81,1176,12,12,1,0,0,0,0,24,0,0,0,0,0,,0,
1,44,Player1,1,0,1.0,0,1.3862943649291992,296,571,3,3,1,1,0,0,0,28,0,0,0,0,0,,0,
1,44,Player2,0,heuristic,0.0,0,1.3862943649291992,81,1176,12,12,1,0,0,0,0,25,0,0,0,0,0,,0,
1,45,Player1,1,2,-1.0,1,1.3862943649291992,296,571,3,3,1,1,0,0,0,10,1,0,0,0,0,,0,
1,45,Player2,0,heuristic,0.0,0,1.3862943649291992,81,1176,12,12,1,0,0,0,0,30,0,0,0,0,0,,0,
1,46,Player1,1,9,0.2,0,1.3862943649291992,228,503,3,3,1,1,0,0,0,16,0,0,0,0,0,,0,
1,46,Player2,0,heuristic,0.0,0,1.3862943649291992,99,1194,12,12,1,0,0,0,0,33,0,0,0,0,0,,0,
1,47,Player1,1,8,-1.0,1,0.6931471824645996,206,481,3,3,1,1,0,0,0,21,0,0,0,0,0,,0,
1,47,Player2,0,heuristic,0.0,0,0.6931471824645996,121,1216,12,12,1,0,0,0,0,38,0,0,0,0,0,,0,
1,48,Player1,1,1,0.0,0,1.0986123085021973,206,481,3,3,1,1,0,0,0,23,0,0,0,0,0,,0,
1,48,Player2,0,heuristic,0.0,0,1.0986123085021973,321,1416,12,12,1,0,0,0,0,1,0,0,0,0,0,,0,
1,49,Player1,1,10,-1.0,1,1.0986123085021973,206,481,3,3,1,1,0,0,0,27,0,0,0,0,0,,0,
1,49,Player2,0,heuristic,0.0,0,1.0986123085021973,321,1416,12,12,1,0,0,0,0,6,0,0,0,0,0,,0,
1,50,Player1,1,5,-1.0,1,1.0986123085021973,206,481,3,3,1,1,0,0,0,32,0,0,0,0,0,,0,
1,50,Player2,0,heuristic,0.0,0,1.0986123085021973,321,1416,12,12,1,0,0,0,0,7,0,0,0,0,0,,0,
1,51,Player1,1,4,-1.0,1,1.3862943649291992,206,481,3,3,1,1,0,0,0,35,0,0,0,0,0,,0,
1,51,Player2,0,heuristic,0.0,0,1.3862943649291992,321,1416,12,12,1,0,0,0,0,10,0,0,0,0,0,,0,
1,52,Player1,1,4,-1.0,1,0.6931471824645996,171,446,3,3,1,1,0,0,0,37,0,0,0,0,0,,0,
1,52,Player2,0,heuristic,0.0,0,0.6931471824645996,356,1451,12,12,1,0,0,0,0,16,0,0,0,0,0,,0,
1,53,Player1,1,6,-1.0,1,0.6931471824645996,371,646,3,3,1,1,0,0,0,0,0,0,0,0,0,,0,
1,53,Player2,0,heuristic,0.0,0,0.6931471824645996,356,1451,12,12,1,0,0,0,0,20,0,0,0,0,0,,0,
1,54,Player1,1,3,-1.0,1,0.6931471824645996,471,746,3,3,1,1,0,0,0,2,0,0,0,0,0,,0,
1,54,Player2,0,heuristic,0.0,0,0.6931471824645996,356,1451,12,12,1,0,0,0,0,22,0,0,0,0,0,,0,
1,55,Player1,1,3,-1.0,1,0.6931471824645996,451,726,3,3,1,1,0,0,0,5,0,0,0,0,0,,0,
1,55,Player2,0,heuristic,0.0,0,0.6931471824645996,116,1341,13,13,1,0,0,0,0,27,0,0,0,0,0,,0,
1,56,Player1,1,9,-1.0,1,0.6931471824645996,441,716,3,3,1,1,0,0,0,6,0,0,0,0,0,,0,
1,56,Player2,0,heuristic,0.0,0,0.6931471824645996,126,1351,13,13,1,0,0,0,0,32,0,0,0,0,0,,0,
1,57,Player1,1,6,-1.0,1,1.3862943649291992,441,716,3,3,1,1,0,0,0,9,0,0,0,0,0,,0,
1,57,Player2,0,heuristic,0.0,0,1.3862943649291992,126,1351,13,13,1,0,0,0,0,35,0,0,0,0,0,,0,
1,58,Player1,1,7,-1.0,0,0.6931471824645996,426,701,3,3,1,1,0,0,1,11,0,0,0,0,0,,0,
1,58,Player2,0,heuristic,0.0,0,0.6931471824645996,140,1365,13,13,1,0,0,0,0,39,0,0,0,0,0,,0,
1,59,Player1,1,6,-1.0,1,1.6094379425048828,426,701,3,3,1,1,0,0,1,12,0,0,0,0,0,,0,
1,59,Player2,0,heuristic,0.0,0,1.6094379425048828,340,1565,13,13,1,0,0,0,0,0,0,0,0,0,0,,0,
1,60,Player1,1,6,-1.0,1,1.0986123085021973,408,683,3,3,1,1,0,0,1,18,0,0,0,0,0,,0,
1,60,Player2,0,heuristic,0.0,0,1.0986123085021973,358,1583,13,13,1,0,0,0,0,4,0,0,0,0,0,,0,
1,61,Player1,1,10,-1.0,1,1.0986123085021973,384,659,3,3,1,1,0,0,1,24,0,0,0,0,0,,0,
1,61,Player2,0,heuristic,0.0,0,1.0986123085021973,382,1607,13,13,1,0,0,0,0,10,0,0,0,0,0,,0,
1,62,Player1,1,4,-1.0,1,1.0986123085021973,384,659,3,3,1,1,0,0,1,28,0,0,0,0,0,,0,
1,62,Player2,0,heuristic,0.0,0,1.0986123085021973,122,1477,14,14,1,0,1,0,0,14,0,0,3,0,0,,0,
1,63,Player1,1,2,0.0,0,1.6094379425048828,284,719,4,4,1,1,0,0,1,34,0,0,0,0,0,,0,
1,63,Player2,0,heuristic,0.0,0,1.6094379425048828,122,1477,14,14,1,0,1,0,0,19,0,0,3,0,0,,0,
1,64,Player1,1,3,-1.0,1,1.0986123085021973,484,919,4,4,1,1,0,0,1,0,0,0,0,0,0,,0,
1,64,Player2,0,heuristic,0.0,0,1.0986123085021973,122,1477,14,14,1,0,1,0,0,25,0,0,3,0,0,,0,
1,65,Player1,1,4,-1.0,1,1.0986123085021973,284,719,4,4,1,1,0,0,1,4,0,0,0,0,0,,0,
1,65,Player2,0,heuristic,0.0,0,1.0986123085021973,122,1477,14,14,1,0,1,0,0,30,0,0,3,0,0,,0,
1,66,Player1,1,8,1.0,0,1.0986123085021973,164,599,4,4,1,1,0,0,0,6,0,0,0,0,0,,0,
1,66,Player2,0,heuristic,0.0,0,1.0986123085021973,132,1487,14,14,1,0,1,0,0,32,0,0,3,0,0,,0,
1,67,Player1,1,1,0.0,0,1.3862943649291992,164,599,4,4,1,1,0,0,0,12,0,0,0,0,0,,0,
1,67,Player2,0,heuristic,0.0,0,1.3862943649291992,132,1487,14,14,1,0,1,0,0,34,0,0,3,0,0,,0,
1,68,Player1,1,5,-1.0,1,0.6931471824645996,129,564,4,4,1,1,0,0,0,13,0,0,0,0,0,,0,
1,68,Player2,0,heuristic,0.0,0,0.6931471824645996,167,1522,14,14,1,0,1,0,0,37,0,0,3,0,0,,0,
1,69,Player1,1,10,-1.0,1,0.6931471824645996,129,564,4,4,1,1,0,0,0,19,0,0,0,0,0,,0,
1,69,Player2,0,heuristic,0.0,0,0.6931471824645996,167,1622,14,14,1,0,3,0,0,2,0,0,3,0,0,,0,
1,70,Player1,1,6,-1.0,1,0.6931471824645996,105,540,4,4,1,1,0,0,0,24,0,0,0,0,0,,0,
1,70,Player2,0,heuristic,0.0,0,0.6931471824645996,191,1646,14,14,1,0,3,0,0,4,0,0,3,0,0,,0,
1,71,Player1,1,1,0.0,0,1.0986123085021973,105,540,4,4,1,1,0,0,0,26,0,0,0,0,0,,0,
1,71,Player2,0,heuristic,0.0,0,1.0986123085021973,191,1646,14,14,1,0,3,0,0,6,0,0,3,0,0,,0,
1,72,Player1,1,7,-1.0,0,0.6931471824645996,78,513,4,4,1,1,0,0,1,27,0,0,0,0,0,,0,
1,72,Player2,0,heuristic,0.0,0,0.6931471824645996,217,1672,14,14,1,0,3,0,0,7,0,0,3,0,0,,0,
1,73,Player1,1,5,-1.0,1,1.0986123085021973,78,513,4,4,1,1,0,0,1,32,0,0,0,0,0,,0,
1,73,Player2,0,heuristic,0.0,0,1.0986123085021973,117,1622,14,14,1,0,4,0,0,11,0,0,3,0,0,,0,
1,74,Player1,1,7,-1.0,0,1.0986123085021973,277,712,4,4,1,1,0,0,2,33,0,0,0,0,0,,0,
1,74,Player2,0,heuristic,0.0,0,1.0986123085021973,117,1622,14,14,1,0,4,0,0,16,0,0,3,0,0,,0,
1,75,Player1,1,5,-1.0,1,1.0986123085021973,477,912,4,4,1,1,0,0,2,36,0,0,0,0,0,,0,
1,75,Player2,0,heuristic,0.0,0,1.0986123085021973,117,1622,14,14,1,0,4,0,0,22,0,0,3,0,0,,0,
1,76,Player1,1,9,-1.0,1,1.0986123085021973,377,812,4,4,1,1,0,0,2,38,0,0,0,0,0,,0,
1,76,Player2,0,heuristic,0.0,0,1.0986123085021973,117,1622,14,14,1,0,4,0,0,26,0,0,3,0,0,,0,
1,77,Player1,1,10,-1.0,1,1.0986123085021973,377,812,4,4,1,1,0,0,2,4,0,0,0,0,0,,0,
1,77,Player2,0,heuristic,0.0,0,1.0986123085021973,117,1622,14,14,1,0,4,0,0,29,0,0,3,0,0,,0,
1,78,Player1,1,3,-1.0,1,1.0986123085021973,377,812,4,4,1,1,0,0,2,10,0,0,0,0,0,,0,
1,78,Player2,0,heuristic,0.0,0,1.0986123085021973,117,1622,14,14,1,0,4,0,0,31,0,0,3,0,0,,0,
1,79,Player1,1,10,-1.0,1,1.0986123085021973,359,794,4,4,1,1,0,0,2,16,0,0,0,0,0,,0,
1,79,Player2,0,heuristic,0.0,0,1.0986123085021973,135,1640,14,14,1,0,4,0,0,36,0,0,3,0,0,,0,
1,80,Player1,1,1,0.0,0,1.0986123085021973,359,794,4,4,1,1,0,0,2,19,0,0,0,0,0,,0,
1,80,Player2,0,heuristic,0.0,0,1.0986123085021973,135,1640,14,14,1,0,4,0,0,37,0,0,3,0,0,,0,
1,81,Player1,1,6,-1.0,1,1.0986123085021973,337,772,4,4,1,1,0,0,2,21,0,0,0,0,0,,0,
1,81,Player2,0,heuristic,0.0,0,1.0986123085021973,157,1662,14,14,1,0,4,0,0,38,0,0,3,0,0,,0,
1,82,Player1,1,2,0.0,0,1.6094379425048828,287,832,5,5,1,1,0,0,2,23,0,0,0,0,0,,0,
1,82,Player2,0,heuristic,0.0,0,1.6094379425048828,157,1662,14,14,1,0,4,0,0,39,0,0,3,0,0,,0,
1,83,Player1,1,6,-1.0,1,1.0986123085021973,287,832,5,5,1,1,0,0,2,25,0,0,0,0,0,,0,
1,83,Player2,0,heuristic,0.0,0,1.0986123085021973,157,1762,14,14,1,0,6,0,0,0,0,0,3,0,0,,0,
1,84,Player1,1,3,-1.0,1,1.0986123085021973,261,806,5,5,1,1,0,0,2,27,0,0,0,0,0,,0,
1,84,Player2,0,heuristic,0.0,0,1.0986123085021973,183,1788,14,14,1,0,6,0,0,1,0,0,3,0,0,,0,
1,85,Player1,1,6,-1.0,1,1.0986123085021973,261,806,5,5,1,1,0,0,2,28,0,0,0,0,0,,0,
1,85,Player2,0,heuristic,0.0,0,1.0986123085021973,183,1788,14,14,1,0,6,0,0,6,0,0,3,0,0,,0,
